Year,Title,Game System,Long Description,Event Type,Game ID,Duration,Cost $,Maximum Players,Rules Complexity,Location,GM Names,Start Date & Time,Original Order,Website,Email,Tournament?,Round Number,Total Rounds,Minimum Play Time,Attendee Registration?,Group,Room Name,Table Number,Special Category,Tickets Available,Last Modified,Materials Provided,Also Runs,Prize,Short Description,Rules Edition,Minimum Players,Age Required,End Date & Time,Experience Required
2002,"D&D 3rd Ed., The 13th Warrior: Return to the Mist","Dungeons & Dragons, 3rd Edition","Many seasons passed since Ahmed along with the North Men, defeated the Wendols. Again he travels far into the North to find a great evil choking the land.",Roleplaying Games,80176,4:00:00,$3.00,8,S-2,202C:2,Carl Davis,8/8/2002,83,,,,,,,,,,,,,,,,,,,,,,
2002,"D&D3E, The Taking of Giant’s Reach!","Dungeons & Dragons, 3rd Edition","Six D&D3E/d20 players will take pre-generated characters and assault an ancient Giant’s Stronghold, now occupied by an unknown evil and minions. An adventure of 7th level characters.",Roleplaying Games,8210,3:45:00,$3.00,6,A-3,202D:3,Mark Clover,8/8/2002,84,,,,,,,,,,,,,,,,,,,,,,
2002,"Deadlands, Early in the Great Maze",Deadlands,"In the California mining camps of 1870, men go to work with a shovel in one hand and a rifle in the other. Come visit the far end of the Old West. Rules patiently taught. Prizes given. Greenhorns welcome.",Roleplaying Games,8464,4:00:00,$3.00,6,A-2,202C13,Jason Michels,8/8/2002,85,,,,,,,,,,,,,,,,,,,,,,
2002,"Dungeonas & Dragons, Castle Wolfmoon",Dungeons & Dragons,"A dark castle, crumbling but still large in spite of decay, looms against the horizon.The princess is somewhere inside, and you must rescue her! A classic castle adventure in the style of the old 1 st edition modules.",Roleplaying Games,8345,3:45:00,$3.00,8,A-3,201C10,Inner City Games Designs / Hekaforge Productions,8/8/2002,86,,,,,,,,,,,,,,,,,,,,,,
2002,"Dungeons & Dragons, Halfling Tales 1: Small Trouble",Dungeons & Dragons,"A halfing has a hard enough time getting honest work, so who is this person hirinig only halflings? Why the 3-foot hieght requirment? An adventure for 4 to 6 halfling adventurers of 4th level.",Roleplaying Games,8031,3:45:00,$3.00,6,A-3,202D:7,William Reger,8/8/2002,87,,,,,,,,,,,,,,,,,,,,,,
2002,"Dungeons & Dragons, The Secret",Dungeons & Dragons,"Lois Lane has discovered Superman’s secret identity. Should she publish? A reporter, a wealthy industrialist, a government agent, a test pilot, a police scientist, and a private eye help her decide.",Roleplaying Games,8142,4:00:00,$3.00,6,S-2,201B:1,Fantasy Aspirations,8/8/2002,88,,,,,,,,,,,,,,,,,,,,,,
2002,"Eden Studios’ All Flesh Must Be Eaten (Roleplaying), Cadaver Park",All Flesh Must Be Eaten,"When profits dwindle and productivity suffers at a remote corporate research facility, it’s up to you and your staff to go in and evaluate the current operation.Things seem to go fine until contact with the facility is lost and the plane is shot down.",Roleplaying Games,8140,4:00:00,$3.00,6,E-1,201B:2,Fantasy Aspirations,8/8/2002,89,,,,,,,,,,,,,,,,,,,,,,
2002,"Everway, City of a Thousand Moons",Everway,What is this place that saints and wisemen acknowledge but rarely speak of? A magical city that only appears once in a thousand moons. What treasure does it boast? What dangers are locked in time that this upcoming full moon will be the key to? Rules taught.,Roleplaying Games,80238,4:00:00,$3.00,6,E-2,203A:1,Kat Miller,8/8/2002,90,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero Games, Who is the Minuteman? (Part 1)",Hero Games,"In 1996, the world’s first superhuman appeared. Too bad he has now aligned himself with a right-wing militia group. How are all of you are connected with him? And what is Lazarus?",Roleplaying Games,8049,3:45:00,$3.00,8,A-3,202C10,David Cave,8/8/2002,91,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero System, Agents of Fortune 8",Hero System,"Rain pelts you like thousands of tiny stones.Wind slices through to the bone as you huddle deeper into your jacket. Searching for answers, you look upon the tombstone of a friend you never really knew. Is this the end?",Roleplaying Games,8983,4:00:00,$3.00,6,E-3,201B:4,Infinite Imaginations Inc.,8/8/2002,92,,,,,,,,,,,,,,,,,,,,,,
2002,"HERO System, Big Brawl: Felt and Plastic",Hero System,"It’s Muppets versus Toy Story in a war for the affection of children everywhere. Kermit, Gonzo, Fozzy, Miss Piggy, and many others will take on Buzz,Woody, Mr. Potato Head, and the rest. A Haymaker event.",Roleplaying Games,8256,3:45:00,$3.00,12,E-2,202C:8,Dave Mattingly,8/8/2002,93,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero System, Escape From the Late, Late, Late Show 3",Hero System,"Having survived disaster at sea, our heroes are safe at last, returning to civilization. It’s time to relax and have fun—since nothing dangerous could happen in New Orleans.",Roleplaying Games,8993,4:00:00,$3.00,8,A-3,201B:5,Infinite Imaginations Inc.,8/8/2002,94,,,,,,,,,,,,,,,,,,,,,,
2002,"Hero System, Psi Hero VIA Harsh Light of Day",Hero System,"Called to Washington DC to account for their very existence.Will secrets rend the Sunrise Project, or will they overcome their differences and stand together against their adversaries and preserve their mission of studying their powers for humanity’s benefit.",Roleplaying Games,80010,4:00:00,$3.00,8,A-3,201B10,Infinite Imaginations Inc.,8/8/2002,95,,,,,,,,,,,,,,,,,,,,,,
2002,SuperSquad America 2002,Hero System,"A new year, new teammates, and a new baby on the way. Can America’s premier superhero team handle all this and more? Roleplaying emphasized. More information at: members.rogers.com/supersquadamerica. GM: Rod Currie.",Roleplaying Games,80018,4:00:00,$3.00,8,A-3,201B:7,Infinite Imaginations Inc.,8/8/2002,96,,,,,,,,,,,,,,,,,,,,,,
2002,The Untouchables: Bureau 13,Hero System,"Bureau 13, the secret government agency that protected mankind from monstrous evil is no more. Now, an unwilling team is assembled to stop the apocalypse. Loosely based on the Bureau 13 books. Humor, horror, and lots of chaos.",Roleplaying Games,80102,4:00:00,$3.00,7,E-2,202D:6,Robert Wiener,8/8/2002,97,,,,,,,,,,,,,,,,,,,,,,
2002,The Wake: Beginnings (Pt. 1),Hero System,"What would you do if you know what we know? What would you do if you had suffered as we have? How far would you go to protect your future? Join the Wake in their first adventure. Roleplaying emphasized, infinite.www3.50megs.com",Roleplaying Games,80031,4:00:00,$3.00,12,A-3,201B:8,Infinite Imaginations Inc.,8/8/2002,98,,,,,,,,,,,,,,,,,,,,,,
2002,"lronClaw, A Lady’s Favor",lronClaw,"When a lady asks for a favor, the characters become embroiled in a dastardly plot full of intrigue and betrayal! See http://home.cfl.rr.com/cthesing/convention/ for more info.",Roleplaying Games,8214,3:45:00,$3.00,7,E-2,202C:4,Chris Thesing,8/8/2002,99,,,,,,,,,,,,,,,,,,,,,,
2002,"Justice Inc., Justic Inc. - Miss Otis Regrets",Justice Inc.,"One considers it very bad manners to drop dead at a party, even if you are one of the most influential people in the city. It just is not the thing, my dear! Roleplaying and problem solving stressed, infinite.www3.50megs.com",Roleplaying Games,80038,4:00:00,$3.00,8,A-3,201C10,Infinite Imaginations Inc.,8/8/2002,100,,,,,,,,,,,,,,,,,,,,,,
2002,"Legend of the Five Rings, Living Rokugan Feature",Legend of the Five Rings,"Winter Court, Kanrinrin’s Duty:You have been appointed as caretakers for the Imperial Palace during the Emperor’s winter absence. Great honor awaits those who prove themselves worthy of the Emperor’s trust...and great humiliation for those who fail to measure up.",Roleplaying Games,8946,4:00:00,$3.00,36,A-2,Arena: RPGAHQ,RPGA Network,8/8/2002,101,,,,,,,,,,,,,,,,,,,,,,
2002,"Legends of the 5 Rings RPG, Defenders of the Shinomen",Legend of the Five Rings,"Once the forests of Shinomen were the center of a mighty empire of majestic snake people. Now, it’s home to a motley collection of Rokugan’s unwanted. When evil rears its ugly head, can the Horiuchi, Bayushi, Kuni, and ronin work together to save an empire? Or at least the sleepy ruins they guard?",Roleplaying Games,8141,4:00:00,$3.00,8,S-2,201B:3,Fantasy Aspirations,8/8/2002,102,,,,,,,,,,,,,,,,,,,,,,
2002,"MERP: Middle-Earth Role Playing, Orcs’ Revenge",MERP,Join GB7’s new ongoing campaign set in MERP. Help find the hidden ore encampment and save the town.,Roleplaying Games,8779,3:45:00,$3.00,6,H-5,Hilton: GB7HQ,Game Base 7,8/8/2002,103,,,,,,,,,,,,,,,,,,,,,,
2002,"Nightbane, Her Own Private Wonderland",Nightbane,"Your best friend just created a unique portal into an entirely different universe through her own dreams and self-made wizardry.You and your friends tried to keep her from using it, but now you have to go in there after her.",Roleplaying Games,8777,3:45:00,$3.00,5,A-3,Hilton: GB7HQ,Game Base 7,8/8/2002,104,,,,,,,,,,,,,,,,,,,,,,
2002,"Palladium Books RPGA System (Rifts primary), Round Robin RPG Hackfest",Palladium Books RPGA System,"I, as the presiding GM will take two groups of four players into a field of combat where they will do battle death. Palladium System.",Roleplaying Games,8006,4:00:00,$3.00,24,V-3,103D:3,Phillip Weinberg,8/8/2002,105,,,,,,,,,,,,,,,,,,,,,,
2002,"Paranoia, Real-I-TEE TV",Paranoia,Can our intrepid Troubleshooters survive the machinations of the Molebot in Temptation ISL Sector? Tune in and find out! Characters provided.,Roleplaying Games,8891,4:00:00,$3.00,36,A-2,Arena: RPGAHQ,RPGA Network,8/8/2002,106,,,,,,,,,,,,,,,,,,,,,,
2002,"Shadowrun,Virtual Seattle Feature",Shadowrun,"Escort Service:A data carrier has hired Claudia to provide escort coverage for his entry into Seattle, a simple 4 hour contract.What could go wrong?",Roleplaying Games,8940,4:00:00,$3.00,48,A-2,Arena: RPGAHQ,RPGA Network,8/8/2002,107,,,,,,,,,,,,,,,,,,,,,,
2002,"Showdown, Killing Machines",Showdown,"MitsuiTransGenics, the newest megaCorp.has developed the ultimate killing machine....but now they’re broke! Can you fix it?",Roleplaying Games,8070,3:45:00,$3.00,7,E-2,202D15,Kim McGraw,8/8/2002,108,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #21",Star Wars (West End),Ghost in the Machine by Charles Brown. Can the PCs get the proof of biological weapons-testing and expose the testers for what they are? GB7’s ongoing WEG Star Wars campaign. Start a character or bring an existing Sparks character.,Roleplaying Games,8793,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,109,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #46",Star Wars (West End),"The Trinity Quest - Invasion Chapter III, by Charles Brown. In the aftermath of the Kephrem Confrontation, a joint team of Imperial and Rebel forces journey into a Command Ship of the Invading fleet in the hopes of bringing an end to the war. Diplomacy, scouting skills and luck will help the party succeed.",Roleplaying Games,8816,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,110,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars (West End), Sparks #53A",Star Wars (West End),"Rescue at Aquisi Gamma by Jeff Griesel. Round 1 of 2. General Dodonna has gone to the aid of a fledgling Rebellion in the Aquisi System. However, Imperial presence in the system has increased and Dodonna has called for extraction.",Roleplaying Games,8834,3:45:00,$3.00,6,A-2,Hilton: GB7HQ,Game Base 7,8/8/2002,111,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars D20, Light and Dark",D20,"Years after the loss of the Soulsaber, you finally get a lead on the whereabouts ofThaum Ristra.What awaits you at the end of this journey? Conclusion of the Child of Light series, characters provided.",Roleplaying Games,8897,4:00:00,$3.00,36,A-2,Arena: RPGAHQ,RPGA Network,8/8/2002,112,,,,,,,,,,,,,,,,,,,,,,
2002,"Star Wars D20, Living Force Pt. 1",D20,"Below the Belt, Head in the Clouds: After various public relations debacles in the last year, it’s time for the Smugglers’ Confederation to put on a friendlier face while the pirates remain an issue for them and for the system at large.",Roleplaying Games,8922,4:00:00,$3.00,48,A-2,Arena: RPGAHQ,RPGA Network,8/8/2002,113,,,,,,,,,,,,,,,,,,,,,,
2002,"The Dying Earth, Vicissitudes of the Dying Earth",The Dying Earth,"At the end of the 21st aeon, the denizens of Jack Vance’s unparalleled milieu ply their skills to achieve comfortable sinecure and well deserved ruin for their rivals. Swords and spells optional, sharpened wits recommended, expansive vocabulary a must!",Roleplaying Games,80001,4:00:00,$3.00,6,A-2,201B11,Infinite Imaginations Inc.,8/8/2002,114,,,,,,,,,,,,,,,,,,,,,,
2002,"War Machine, For Whom the Bell Tolls",War Machine,"The leader of the Nazi SS paranormal division, Standardtenfuhrer Rahn, has ordered the excavation of an ancient castle in the mountains of Transylvania for reasons unknown.The OSS has chosen your group to infiltrate the dig.",Roleplaying Games,8582,3:45:00,$3.00,6,A-2,202C11,Happy Nebula Adventures,8/8/2002,115,,,,,,,,,,,,,,,,,,,,,,
2002,"White Wolf, DEN 1: Shakedown",White Wolf,"By Chris Ahrnsbrak. For decades, Lyssa Ravenwind and the deep cover agents of the Department of Extra-Normal activities have kept a close watch on possible unexplained circumstances around the nation.",Roleplaying Games,8728,3:45:00,$3.00,6,A-3,Hilton: GB7HQ,Game Base 7,8/8/2002,116,,,,,,,,,,,,,,,,,,,,,,
2002,"GenCon Symposium, Disciplined Writing",[Not Applicable],"If you can write or want to write, but your words won’t go anywhere, you need to develop the writer’s discipline. Authors Janet Pack and Jean Rabe tell how to turn off the TV and make yourself write, how to meet deadlines, and how to build your office or workspace. Handouts provided.","Seminars, Workshops and Q&As",9060,2:00:00,$-,80,S-1,Hilton: Walker,GenCon Symposium,8/8/2002,117,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Intermediate Constructed",Dragon Dice,"Swords, clash, arrows hiss through air, and spells flash across the landscape of Esfah! Players bring a 24-health army (at most 12-health magicians, no Magestorm or promotaional dice allowed) and attempt to qualify for Sunday finals. Alpha format.",Tradable Card & Dice Games,2006,3:45:00,$3.00,8,A-3,Exhibit Hall D: TCGHQ,Rob Harland,8/8/2002,118,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Revised Rules, Intermediate Constructed Qualifier",Dragon Dice,"Dragon Dice, Revised Rules, Intermediate Constructed Qualifier",Tradable Card & Dice Games,2272,4:00:00,$3.00,8,A-3,Exhibit Hall D: TCGHQ,"SFR, Inc",8/8/2002,119,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Revised Rules, Novice Tournament",Dragon Dice,New players receive a starter pack of dice and experience the thrill of Dragon Dice combat while learning the details of the game. Round-Robin format. Simplified rules are used.Visit http://sfr-inc.com for details.,Tradable Card & Dice Games,2282,2:00:00,$1.50,16,S-1,Exhibit Hall D: TCGHQ,"SFR, Inc",8/8/2002,120,,,,,,,,,,,,,,,,,,,,,,
2002,"Dragon Dice, Revised Rules, World Championships Qualifier",Dragon Dice,Bring your 36-health army (no more than 50% magic troops) and compete for the title of Dragon Dice World Champion! Enter one of the qualifying rounds on Thursday or Friday for a chance to advance. Alpha format. Routing rules in effect.,Tradable Card & Dice Games,2277,4:00:00,$3.00,32,A-4,Exhibit Hall D: TCGHQ,"SFR, Inc",8/8/2002,121,,,,,,,,,,,,,,,,,,,,,,
2002,"Highlander, Sealed Deck",Highlander,Top players will advance to the finals on Friday night.,Tradable Card & Dice Games,2311,4:00:00,$3.00,16,A-2,Exhibit Hall D: TCGHQ,Mark Francis,8/8/2002,122,,,,,,,,,,,,,,,,,,,,,,
2002,"Spellfire (Basic 4th Ed.), Learn to Play Spellfire",Spellfire,"Come and learn to play Spellfire, a tradable card game featuring your favorite TSRAD&D worlds and champions.You may bring your own deck or use mine.",Tradable Card & Dice Games,2094,2:00:00,$1.50,999,A-1,Hilton: GB7HQ,Game Base 7,8/8/2002,123,,,,,,,,,,,,,,,,,,,,,,
2002,"Spellfire, 75-card Unlimited Challenge; Enhanced [75]",Spellfire,Make your deck using the 75-card deck Duilding guidelines (with a minimum of 75 cards) and you are set to go in this single-elimination tourney.Tournament rules are available at www.spellfire.neL,Tradable Card & Dice Games,2014,5:45:00,$4.50,128,E-2,Exhibit Hall D: TCGHQ,Michael Huebbe,8/8/2002,124,,,,,,,,,,,,,,,,,,,,,,
2002,"Warhammer 40K, Hive World Games",Warhammer 40K,"Increase your ranks through continuous gaming in Oberon’s Hive World.This event is open to walk-ups all day, every day.",Tradable Card & Dice Games,2081,8:00:00,$3.00,128,A-1,Exhibit Hall D: TCGHQ,Sabertooth Games,8/8/2002,125,,,,,,,,,,,,,,,,,,,,,,
2002,Puffing Billy Ribbon,Puffing Billy Ribbon,"The Puffing Billy Ribbon gives you entrance into all of the Puffing Billy Tournament events for the weekend. No extra standing in line, no event fee hassles. Nothing could he simpler",Boardgames,10,10:00:00,$15.00,9999999,A-1,MWEC,Train Gamers Association,8/8/2002,126,,,,,,,,,,,,,,,,,,,,,,
2002,Duelmasters Tournament,Duelmasters,"Ever wanted to manage a team of warriors! Here's your chance! You will create a team of gladiators, choose their weapons, armor, fighting style, and strategy.Then your warrior will duel with another in exciting one-on-one combat! Event starts every other hour on the odd hour, all weekend long!",Boardgames,10076,6:00:00,$1.50,100,E-1,BGHQ,Reality Simulations inc,8/8/2002,127,,,,,,,,,,,,,,,,,,,,,,
2002,"General Glen’s Combat Rules by Red Shirt Games, General Glen’s -WW2 skirmish",General Glen’s Combat Rules by Red Shirt Games,"NOTE:This Game has been moved to Friday 9am.WW2's skirmish action in 54mm using the General's Glen system. Rules will be taught. Six players, four hours",Historical Miniatures,6018,3:45:00,$3.00,6,A-1,3rd Floor: MiniHQ,Ottawa Red Shirts,8/8/2002,128,,,,,,,,,,,,,,,,,,,,,,
2002,"Full Thrust, Sink the Bismarck!",Full Thrust,"The NSL flagship Bismarck was damaged by ESU forces before managing an escape. Recent scouting activities have located the Bismarck in a nearby star system, attempting to make repairs. An ESU task force has been dispatched to finish the job.",Non-Historical Miniatures,7006,3:45:00,$3.00,8,A-3,3rd Floor: MiniHQ,David Barclay,8/8/2002,129,,,,,,,,,,,,,,,,,,,,,,
